Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
Black Country Living Museum | United Kingdom | Archaeolist,/sites/united-kingdom/black-country-living-museum,1,1,1,14,5,0,0
Blagaj Fortress | Bosnia and Herzegovina | Archaeolist,/sites/bosnia-and-herzegovina/blagaj-fortress,1,1,1,0,3,0,0
Bloodgate Hill Iron Age Fort | United Kingdom | Archaeolist,/sites/united-kingdom/bloodgate-hill-iron-age-fort,1,1,1,0,3,0,0
Bojongmenje | Indonesia | Archaeolist,/sites/indonesia/bojongmenje,1,1,1,27,4,0,0
Bokoni | South Africa | Archaeolist,/sites/south-africa/bokoni,1,1,1,0,3,0,0
Boncuklu Höyük | Turkey | Archaeolist,/sites/turkey/boncuklu-hoyuk,1,1,1,6,4,0,0
Bontnewydd Palaeolithic site | United Kingdom | Archaeolist,/sites/united-kingdom/bontnewydd-palaeolithic-site,1,1,1,18,4,0,0
Boralday (archaeological site) | Kazakhstan | Archaeolist,/sites/kazakhstan/boralday-archaeological-site,1,1,1,36,4,0,0
Borre mound cemetery | Norway | Archaeolist,/sites/norway/borre-mound-cemetery,1,1,1,2,4,0,0
Borremose | Denmark | Archaeolist,/sites/denmark/borremose,1,1,1,0,3,0,0
Borsh | Albania | Archaeolist,/sites/albania/borsh,1,1,1,0,3,0,0
Borsippa | Iraq | Archaeolist,/sites/iraq/borsippa,1,1,1,76,4,0,0
Boumedfaâ | Algeria | Archaeolist,/sites/algeria/boumedfaa,1,1,1,0,3,0,0
Bouqras | Syria | Archaeolist,/sites/syria/bouqras,1,1,1,15,4,0,0
Bourse at Antwerp | Belgium | Archaeolist,/sites/belgium/bourse-at-antwerp,1,1,1,0,3,0,0
Bova Marina Synagogue | Italy | Archaeolist,/sites/italy/bova-marina-synagogue,1,1,1,5,4,0,0
Brehon's Chair | Ireland | Archaeolist,/sites/ireland/brehons-chair,1,1,1,0,3,0,0
"Brest, Belarus | Belarus | Archaeolist",/sites/belarus/brest-belarus,1,1,1,0,3,0,0
"Bribir, Šibenik-Knin County | Croatia | Archaeolist",/sites/croatia/bribir-sibenik-knin-county,1,1,1,0,3,0,0
Bric Gettina | Italy | Archaeolist,/sites/italy/bric-gettina,1,1,1,2,2,0,0
"Brielle, New Jersey | United States | Archaeolist",/sites/united-states/brielle-new-jersey,1,1,1,30,2,0,0
Brigit's Garden | Ireland | Archaeolist,/sites/ireland/brigits-garden,1,1,1,14,4,0,0
British Block Cairn | Canada | Archaeolist,/sites/canada/british-block-cairn,1,1,1,0,3,0,0
Broadbury Castle | United Kingdom | Archaeolist,/sites/united-kingdom/broadbury-castle,1,1,1,1,4,0,0
Broseley Pipeworks | United Kingdom | Archaeolist,/sites/united-kingdom/broseley-pipeworks,1,1,1,1,1,0,0
Brown Site | United States | Archaeolist,/sites/united-states/brown-site,1,1,1,0,4,0,0
Brownshill dolmen | Ireland | Archaeolist,/sites/ireland/brownshill-dolmen,1,1,1,3,5,0,0
Bubrah | Indonesia | Archaeolist,/sites/indonesia/bubrah,1,1,1,5,1,0,0
Buckland Anglo-Saxon cemetery | United Kingdom | Archaeolist,/sites/united-kingdom/buckland-anglo-saxon-cemetery,1,1,1,113,2,0,0
Buckton Castle | United Kingdom | Archaeolist,/sites/united-kingdom/buckton-castle,1,1,1,5,4,0,0
Buenavista Protected Landscape | the Philippines | Archaeolist,/sites/the-philippines/buenavista-protected-landscape,1,1,1,205,2,0,0
Buhen | Egypt | Archaeolist,/sites/egypt/buhen,1,1,1,5,4,0,0
Bukit Bunuh | Malaysia | Archaeolist,/sites/malaysia/bukit-bunuh,1,1,1,14,5,0,0
Bulow Plantation Ruins Historic State Park | United States | Archaeolist,/sites/united-states/bulow-plantation-ruins-historic-state-park,1,1,1,0,3,0,0
Bumbusi National Monument | Zimbabwe | Archaeolist,/sites/zimbabwe/bumbusi-national-monument,1,1,1,29,1,0,0
Bumzuva Cave and Temple | India | Archaeolist,/sites/india/bumzuva-cave-and-temple,1,1,1,9,1,0,0
Bura archaeological site | Niger | Archaeolist,/sites/niger/bura-archaeological-site,1,1,1,14,4,0,0
Burchmullo | Uzbekistan | Archaeolist,/sites/uzbekistan/burchmullo,1,1,1,1,5,0,0
Burghead Fort | United Kingdom | Archaeolist,/sites/united-kingdom/burghead-fort,1,1,1,5,5,0,0
Burgstall Schlosshügel | Germany | Archaeolist,/sites/germany/burgstall-schlosshugel,1,1,1,47,2,0,0
Bury Hill | United Kingdom | Archaeolist,/sites/united-kingdom/bury-hill,1,1,1,22,4,0,0
Burzahom archaeological site | India | Archaeolist,/sites/india/burzahom-archaeological-site,1,1,1,2,1,0,0
Bweni | Tanzania | Archaeolist,/sites/tanzania/bweni,1,1,1,0,4,0,0
CSS Alabama | France | Archaeolist,/sites/france/css-alabama,1,1,1,0,3,0,0
Cabragh Wedge Tomb | Ireland | Archaeolist,/sites/ireland/cabragh-wedge-tomb,1,1,1,0,3,0,0
Cacaxtla | Mexico | Archaeolist,/sites/mexico/cacaxtla,1,1,1,0,3,0,0
Caesarea Maritima | Israel | Archaeolist,/sites/israel/caesarea-maritima,1,1,1,14,4,0,0
Calatia | Italy | Archaeolist,/sites/italy/calatia,1,1,1,0,3,0,0
Caldicot and Wentloog Levels | United Kingdom | Archaeolist,/sites/united-kingdom/caldicot-and-wentloog-levels,1,1,1,8,4,0,0
Caleta Vítor | Chile | Archaeolist,/sites/chile/caleta-vitor,1,1,1,0,4,0,0
Campania Archaeological Sites | Archaeolist,/sites/campania,1,1,1,6,5,0,0
Candies Creek Ridge | United States | Archaeolist,/sites/united-states/candies-creek-ridge,1,1,1,8,4,0,0
Cantonment Wilkinson Site | United States | Archaeolist,/sites/united-states/cantonment-wilkinson-site,1,1,1,0,3,0,0
Canyonlands National Park | United States | Archaeolist,/sites/united-states/canyonlands-national-park,1,1,1,1,5,0,0
"Capitol Park (Tuscaloosa, Alabama) | United States | Archaeolist",/sites/united-states/capitol-park-tuscaloosa-alabama,1,1,1,51,5,0,0
Capo di Bove | Italy | Archaeolist,/sites/italy/capo-di-bove,1,1,1,0,3,0,0
Carn Glas | United Kingdom | Archaeolist,/sites/united-kingdom/carn-glas,1,1,1,2,5,0,0
Carnuntum | Austria | Archaeolist,/sites/austria/carnuntum,1,1,1,0,3,0,0
Carpow Roman Fort | United Kingdom | Archaeolist,/sites/united-kingdom/carpow-roman-fort,1,1,1,0,3,0,0
Carrickmines Castle | Ireland | Archaeolist,/sites/ireland/carrickmines-castle,1,1,1,17,4,0,0
Carrowcrom Wedge Tomb | Ireland | Archaeolist,/sites/ireland/carrowcrom-wedge-tomb,1,1,1,1,2,0,0
Carrowkeel Megalithic Cemetery | Ireland | Archaeolist,/sites/ireland/carrowkeel-megalithic-cemetery,1,1,1,0,1,0,0
Carrowmore | Ireland | Archaeolist,/sites/ireland/carrowmore,1,1,1,0,3,0,0
"Casa Blanca, El Salvador | El Salvador | Archaeolist",/sites/el-salvador/casa-blanca-el-salvador,1,1,1,47,1,0,0
"Casa Blanca, El Salvador | El Salvador | arqueólogo",/sites/el-salvador/casa-blanca-el-salvador,1,1,1,0,3,0,0
Casilinum | Italy | Archaeolist,/sites/italy/casilinum,1,1,1,6,5,0,0
Casma–Sechin culture | Ancash Region | Archaeolist,/sites/ancash-region/casmasechin-culture,1,1,1,0,3,0,0
Castillo de Teayo (Mesoamerican site) | Mexico | Archaeolist,/sites/mexico/castillo-de-teayo-mesoamerican-site,1,1,1,77,5,0,0
"Castle Knowe, Kilruskin | United Kingdom | Archaeolist",/sites/united-kingdom/castle-knowe-kilruskin,1,1,1,6,4,0,0
Castle Tioram | United Kingdom | Archaeolist,/sites/united-kingdom/castle-tioram,1,1,1,0,3,0,0
Castro de Achadizo | Spain | Archaeolist,/sites/spain/castro-de-achadizo,1,1,1,4,4,0,0
Castro of Chibanes | Portugal | Archaeolist,/sites/portugal/castro-of-chibanes,1,1,1,4,1,0,0
Cathedral of Saint Bartholomew in Kapitul | Croatia | Archaeolist,/sites/croatia/cathedral-of-saint-bartholomew-in-kapitul,1,1,1,7,5,0,0
Cave del Valle (Cantabria) | Spain | Archaeolist,/sites/spain/cave-del-valle-cantabria,1,1,1,17,2,0,0
Cave of Archers | Egypt | Archaeolist,/sites/egypt/cave-of-archers,1,1,1,72,1,0,0
Cave of Beasts | Egypt | Archaeolist,/sites/egypt/cave-of-beasts,1,1,1,11,1,0,0
Caves of Gargas | France | Archaeolist,/sites/france/caves-of-gargas,1,1,1,6,1,0,0
Caves of Nanumanga | Tuvalu | Archaeolist,/sites/tuvalu/caves-of-nanumanga,1,1,1,12,4,0,0
Caves of Valeron | Spain | Archaeolist,/sites/spain/caves-of-valeron,1,1,1,0,3,0,0
Cefn Bryn | United Kingdom | Archaeolist,/sites/united-kingdom/cefn-bryn,1,1,1,0,3,0,0
Central Ordnance Munitions Depot | China | Archaeolist,/sites/china/central-ordnance-munitions-depot,1,1,1,0,3,0,0
Ceri | Italy | Archaeolist,/sites/italy/ceri,1,1,1,0,3,0,0
"Cerna, Croatia | Croatia | Archaeolist",/sites/croatia/cerna-croatia,1,1,1,0,3,0,0
Cerne Abbas Giant | United Kingdom | Archaeolist,/sites/united-kingdom/cerne-abbas-giant,1,1,1,14,1,0,0
Cetina | Croatia | Archaeolist,/sites/croatia/cetina,1,1,1,0,3,0,0
Chagres and Fort San Lorenzo | Panama | Archaeolist,/sites/panama/chagres-and-fort-san-lorenzo,1,1,1,77,4,0,0
Chalandriani | Greece | Archaeolist,/sites/greece/chalandriani,1,1,1,34,5,0,0
Chalcatzingo | Mexico | Archaeolist,/sites/mexico/chalcatzingo,1,1,1,1,5,0,0
Chamaa | Lebanon | Archaeolist,/sites/lebanon/chamaa,1,1,1,0,3,0,0
Chandraketugarh | India | Archaeolist,/sites/india/chandraketugarh,1,1,1,16,4,0,0
Chandravati | India | Archaeolist,/sites/india/chandravati,1,1,1,18,4,0,0
Chapultepec | Mexico | Archaeolist,/sites/mexico/chapultepec,1,1,1,0,3,0,0
Chartres | France | Archaeolist,/sites/france/chartres,1,1,1,2,1,0,0
Chauchilla Cemetery | Peru | Archaeolist,/sites/peru/chauchilla-cemetery,1,1,1,24,4,0,0
Che Chem Ha Cave | Belize | Archaeolist,/sites/belize/che-chem-ha-cave,1,1,1,0,3,0,0
Checua | Colombia | Archaeolist,/sites/colombia/checua,1,1,1,0,3,0,0
Chellah | Morocco | Archaeolist,/sites/morocco/chellah,1,1,1,12,1,0,0
Chernihiv | Ukraine | Archaeolist,/sites/ukraine/chernihiv,1,1,1,0,3,0,0
Chicanná | Mexico | Archaeolist,/sites/mexico/chicanna,1,1,1,3,4,0,0
Chichester to Silchester Way | United Kingdom | Archaeolist,/sites/united-kingdom/chichester-to-silchester-way,1,1,1,4,5,0,0
Chile Archaeological Sites | Archaeolist,/sites/chile/mocha-island,1,1,1,0,3,0,0
Chile Archaeological Sites | Archaeolist,/sites/chile/puren,1,1,1,0,3,0,0
Chinguetti | Mauritania | Archaeolist,/sites/mauritania/chinguetti,1,1,1,0,3,0,0
Chinlac | Canada | Archaeolist,/sites/canada/chinlac,1,1,1,0,3,0,0
Chirand | India | Archaeolist,/sites/india/chirand,1,1,1,38,5,0,0
Chogha Bonut | Iran | Archaeolist,/sites/iran/chogha-bonut,1,1,1,0,3,0,0
Chogha Golan | Iran | Archaeolist,/sites/iran/chogha-golan,1,1,1,18,5,0,0
Chogha Zanbil | Iran | Archaeolist,/sites/iran/chogha-zanbil,1,1,1,73,2,0,0
Cholula (Mesoamerican site) | Mexico | Archaeolist,/sites/mexico/cholula-mesoamerican-site,1,3,0.3333333333333333,3,5,0,0
Chovvanur burial cave | India | Archaeolist,/sites/india/chovvanur-burial-cave,1,1,1,0,3,0,0
Chupícuaro | Mexico | Archaeolist,/sites/mexico/chupicuaro,1,1,1,0,3,0,0
"Church of the Holy Apostles Peter and Paul, Ras | Serbia | Archaeolist",/sites/serbia/church-of-the-holy-apostles-peter-and-paul-ras,1,1,1,17,1,0,0
Cihuatán | El Salvador | Archaeolist,/sites/el-salvador/cihuatan,1,1,1,9,1,0,0
Cisterns of Tawila | Yemen | Archaeolist,/sites/yemen/cisterns-of-tawila,1,1,1,0,4,0,0
Ciudad Rodrigo | Spain | Archaeolist,/sites/spain/ciudad-rodrigo,1,1,1,3,1,0,0
Clandon Barrow | United Kingdom | Archaeolist,/sites/united-kingdom/clandon-barrow,1,1,1,21,2,0,0
Clunia | Spain | Archaeolist,/sites/spain/clunia,1,1,1,111,2,0,0
Coalport Bridge | United Kingdom | Archaeolist,/sites/united-kingdom/coalport-bridge,1,1,1,0,3,0,0
Coats–Hines site | United States | Archaeolist,/sites/united-states/coatshines-site,1,1,1,8,4,0,0
"Coca, Segovia | Spain | Archaeolist",/sites/spain/coca-segovia,1,1,1,34,2,0,0
Cochabamba (archaeological site) | Amazonas Region | Archaeolist,/sites/amazonas-region/cochabamba-archaeological-site,1,1,1,0,3,0,0
Cochasquí | Ecuador | Archaeolist,/sites/ecuador/cochasqui,1,1,1,17,5,0,0
"Cockfield, County Durham | United Kingdom | Archaeolist",/sites/united-kingdom/cockfield-county-durham,1,1,1,17,1,0,0
Cocking Lime Works | United Kingdom | Archaeolist,/sites/united-kingdom/cocking-lime-works,1,1,1,3,5,0,0
Cojines del Zaque | Colombia | Archaeolist,/sites/colombia/cojines-del-zaque,1,1,1,0,3,0,0
Cojitambo | Ecuador | Arqueólogo,/sites/ecuador/cojitambo,1,1,1,0,3,0,0
Collor | Cajamarca Region | Archaeolist,/sites/cajamarca-region/collor,1,1,1,0,3,0,0
"Coloma, Montana | United States | Archaeolist",/sites/united-states/coloma-montana,1,1,1,0,1,0,0
Colonne di San Basilio | Italy | Archaeolist,/sites/italy/colonne-di-san-basilio,1,1,1,0,1,0,0
Combe Mill | United Kingdom | Archaeolist,/sites/united-kingdom/combe-mill,1,1,1,0,3,0,0
Comer's Midden | Greenland | Archaeolist,/sites/greenland/comers-midden,1,1,1,0,5,0,0
Con Moong Cave | Vietnam | Archaeolist,/sites/vietnam/con-moong-cave,1,1,1,17,1,0,0
Condorcaga | Cajamarca Region | Archaeolist,/sites/cajamarca-region/condorcaga,1,1,1,0,3,0,0
Copán | Honduras | Archaeolist,/sites/honduras/copan,1,1,1,9,1,0,0
"Cornus, Sardinia | Italy | Archaeolist",/sites/italy/cornus-sardinia,1,1,1,0,3,0,0
Cornwall and West Devon Mining Landscape | United Kingdom | Archaeolist,/sites/united-kingdom/cornwall-and-west-devon-mining-landscape,1,1,1,1,1,0,0
Costa Rica Archaeological Sites | Archaeolist,/sites/costa-rica,1,1,1,0,3,0,0
Cotzumalhuapa | Guatemala | Archaeolist,/sites/guatemala/cotzumalhuapa,1,1,1,2,4,0,0
Cowbridge (Roman town) | United Kingdom | Archaeolist,/sites/united-kingdom/cowbridge-roman-town,1,1,1,0,3,0,0
Creswell Crags | United Kingdom | Archaeolist,/sites/united-kingdom/creswell-crags,1,1,1,9,1,0,0
Croatia Archaeological Sites | Archaeolist,/sites/croatia/orolik,1,1,1,0,3,0,0
Croatia Archaeological Sites | Archaeolist,/sites/croatia/sotin,1,1,1,0,3,0,0
Crow Creek Indian Reservation | United States | Archaeolist,/sites/united-states/crow-creek-indian-reservation,1,1,1,0,3,0,0
Crug Hywel | United Kingdom | Archaeolist,/sites/united-kingdom/crug-hywel,1,1,1,62,4,0,0
Crystal River Archaeological State Park | United States | Archaeolist,/sites/united-states/crystal-river-archaeological-state-park,1,1,1,0,3,0,0
Cuarenta Casas | Mexico | Archaeolist,/sites/mexico/cuarenta-casas,1,1,1,0,3,0,0
Cuckoo Stone | United Kingdom | Archaeolist,/sites/united-kingdom/cuckoo-stone,1,1,1,41,1,0,0
Cucuruzzu | France | Archaeolist,/sites/france/cucuruzzu,1,1,1,24,1,0,0
Cucuteni | Romania | Archaeolist,/sites/romania/cucuteni,1,1,1,7,1,0,0
Cuello | Belize | Archaeolist,/sites/belize/cuello,1,1,1,0,3,0,0
Cueva Antón | Spain | Archaeolist,/sites/spain/cueva-anton,1,1,1,0,4,0,0
Cueva Des-Cubierta | Spain | Archaeolist,/sites/spain/cueva-des-cubierta,1,1,1,0,3,0,0
Cueva de Pech-de-l'Azé | Francia | Arqueolista,/sites/france/pech-de-laze-cave,1,1,1,39,4,0,0
Cueva de la Olla (archaeological site) | Mexico | Archaeolist,/sites/mexico/cueva-de-la-olla-archaeological-site,1,1,1,89,4,0,0
Cueva de los Guanches | España | Arqueólogo,/sites/spain/cave-of-the-guanches,1,1,1,0,3,0,0
Cularo | France | Archaeolist,/sites/france/cularo,1,1,1,16,2,0,0
Culbone Stone | United Kingdom | Archaeolist,/sites/united-kingdom/culbone-stone,1,1,1,64,2,0,0
Cusco Region Archaeological Sites | Archaeolist,/sites/cusco-region,1,1,1,0,3,0,0
Cusco | Peru | Archaeolist,/sites/peru/cusco,1,1,1,0,3,0,0
Cuz Cuz | Chile | Archaeolist,/sites/chile/cuz-cuz,1,1,1,0,3,0,0
Cyprus Archaeological Sites | Archaeolist,/sites/cyprus/alassa,1,1,1,0,3,0,0
"Cyrene, Libya | Libya | Archaeolist",/sites/libya/cyrene-libya,1,1,1,0,1,0,0
"Czarnowo, Kuyavian-Pomeranian Voivodeship | Poland | Archaeolist",/sites/poland/czarnowo-kuyavian-pomeranian-voivodeship,1,1,1,12,1,0,0
"Córdoba, Spain | Spain | Archaeolist",/sites/spain/cordoba-spain,1,1,1,8,1,0,0
Daepyeong | South Korea | Archaeolist,/sites/south-korea/daepyeong,1,1,1,66,4,0,0
Dahshur | Egypt | Archaeolist,/sites/egypt/dahshur,1,1,1,0,3,0,0
Danamombe | Zimbabwe | Archaeolist,/sites/zimbabwe/danamombe,1,1,1,8,1,0,0
Darai Rockshelter | Iran | Archaeolist,/sites/iran/darai-rockshelter,1,2,0.5,127,3,0,0
Darai Rockshelter | Iran | Archeoloog,/sites/iran/darai-rockshelter,1,1,1,1,1,0,0
Dark Canyon Ruins | United States | Archaeolist,/sites/united-states/dark-canyon-ruins,1,1,1,2,2,0,0
Darkhill Ironworks | United Kingdom | Archaeolist,/sites/united-kingdom/darkhill-ironworks,1,1,1,10,4,0,0
Daxinzhuang | China | Archaeolist,/sites/china/daxinzhuang,1,1,1,0,3,0,0
Debert Palaeo-Indian Site | Canada | Archaeolist,/sites/canada/debert-palaeo-indian-site,1,1,1,0,3,0,0
Dederiyeh Cave | Morocco | Archaeolist,/sites/morocco/dederiyeh-cave,1,1,1,57,2,0,0
Deers Den | United Kingdom | Archaeolist,/sites/united-kingdom/deers-den,1,1,1,56,2,0,0
Deir Alla | Jordan | Archaeolist,/sites/jordan/deir-alla,1,1,1,0,3,0,0
Delphi | Greece | Archaeolist,/sites/greece/delphi,1,1,1,12,1,0,0
Dermo Temple | Indonesia | Archaeolist,/sites/indonesia/dermo-temple,1,1,1,0,3,0,0
Derrynaflan Church | Ireland | Archaeolist,/sites/ireland/derrynaflan-church,1,1,1,0,3,0,0
"Devil's Humps, Stoughton | United Kingdom | Archaeolist",/sites/united-kingdom/devils-humps-stoughton,1,1,1,11,4,0,0
"Devil's Jumps, Treyford | United Kingdom | Archaeolist",/sites/united-kingdom/devils-jumps-treyford,1,1,1,2,4,0,0
Devils Tower | United States | Archaeolist,/sites/united-states/devils-tower,1,1,1,0,3,0,0
Devín Castle | Slovakia | Archaeolist,/sites/slovakia/devin-castle,1,1,1,55,1,0,0
Dholavira | India | Archaeolist,/sites/india/dholavira,1,1,1,2,1,0,0
Dialan sur Chaîne | France | Archaeolist,/sites/france/dialan-sur-chaine,1,1,1,25,4,0,0
Dibba Al-Fujairah | the United Arab Emirates | Archaeolist,/sites/the-united-arab-emirates/dibba-al-fujairah,1,1,1,0,3,0,0
Dikika | Ethiopia | Archaeolist,/sites/ethiopia/dikika,1,1,1,0,4,0,0
Dilmun Burial Mounds | Bahrain | Archaeolist,/sites/bahrain/dilmun-burial-mounds,1,1,1,0,3,0,0
Dinefwr Park National Nature Reserve | United Kingdom | Archaeolist,/sites/united-kingdom/dinefwr-park-national-nature-reserve,1,1,1,0,3,0,0
Dismal Key | United States | Archaeolist,/sites/united-states/dismal-key,1,1,1,4,4,0,0
"Dizə, Sharur | Azerbaijan | Archaeolist",/sites/azerbaijan/diz-sharur,1,1,1,0,3,0,0
Djémila | Algeria | Archaeolist,/sites/algeria/djemila,1,1,1,0,4,0,0
Dodona | Greece | Archaeolist,/sites/greece/dodona,1,1,1,12,4,0,0
Dolmen Losa de la Mora | Spain | Archaeolist,/sites/spain/dolmen-losa-de-la-mora,1,1,1,105,2,0,0
Domica Cave | Slovakia | Archaeolist,/sites/slovakia/domica-cave,1,1,1,35,2,0,0
Donaldson site | Canada | Archaeolist,/sites/canada/donaldson-site,1,1,1,0,3,0,0
Dooey's Cairn | United Kingdom | Archaeolist,/sites/united-kingdom/dooeys-cairn,1,1,1,0,3,0,0
Doorus Demesne wedge tomb | Ireland | Archaeolist,/sites/ireland/doorus-demesne-wedge-tomb,1,1,1,0,3,0,0
Doyo Lama | Indonesia | Archaeolist,/sites/indonesia/doyo-lama,1,1,1,1,5,0,0
Driekops Eiland | South Africa | Archaeolist,/sites/south-africa/driekops-eiland,1,1,1,30,5,0,0
Drumskinny | United Kingdom | Archaeolist,/sites/united-kingdom/drumskinny,1,1,1,3,2,0,0
Dun Grugaig | United Kingdom | Archaeolist,/sites/united-kingdom/dun-grugaig,1,1,1,0,3,0,0
Dunbeg Fort | Ireland | Archaeolist,/sites/ireland/dunbeg-fort,1,1,1,0,1,0,0
Dunsany Castle and Demesne | Ireland | Archaeolist,/sites/ireland/dunsany-castle-and-demesne,1,1,1,32,4,0,0
Duntryleague passage tomb | Ireland | Archaeolist,/sites/ireland/duntryleague-passage-tomb,1,1,1,0,1,0,0
Duropolis | United Kingdom | Archaeolist,/sites/united-kingdom/duropolis,1,1,1,0,3,0,0
Durrington Walls | United Kingdom | Archaeolist,/sites/united-kingdom/durrington-walls,1,1,1,13,1,0,0
Dzata ruins | South Africa | Archaeolist,/sites/south-africa/dzata-ruins,1,1,1,0,3,0,0
East Bay Walls | United States | Archaeolist,/sites/united-states/east-bay-walls,1,1,1,23,1,0,0
Edfu | Egypt | Archaeolist,/sites/egypt/edfu,1,1,1,0,3,0,0
Eguisheim | France | Archaeolist,/sites/france/eguisheim,1,1,1,176,2,0,0
Egypt Archaeological Sites | Archaeolist,/sites/egypt/naqada,1,1,1,0,3,0,0
Eightercua | Ireland | Archaeolist,/sites/ireland/eightercua,1,1,1,0,3,0,0
Eildon Hill | United Kingdom | Archaeolist,/sites/united-kingdom/eildon-hill,1,1,1,2,4,0,0
"Eilean Mòr, MacCormaig Isles | United Kingdom | Archaeolist",/sites/united-kingdom/eilean-mor-maccormaig-isles,1,1,1,0,3,0,0
Ein el-Jarba | Israel | Archaeolist,/sites/israel/ein-el-jarba,1,1,1,11,1,0,0
El Cerrito (archaeological site) | Mexico | Archaeolist,/sites/mexico/el-cerrito-archaeological-site,1,2,0.5,1.5,4,0,0
El Cuartelejo | United States | Archaeolist,/sites/united-states/el-cuartelejo,1,1,1,0,4,0,0
El Fuerte de Samaipata | Bolivia | Archaeolist,/sites/bolivia/el-fuerte-de-samaipata,1,1,1,0,3,0,0
"El Paraíso, Peru | Callao Region | Archaeolist",/sites/callao-region/el-paraiso-peru,1,1,1,0,3,0,0
El Vallecito | Mexico | Archaeolist,/sites/mexico/el-vallecito,1,1,1,4,5,0,0
"El-Amrah, Egypt | Egypt | Archaeolist",/sites/egypt/el-amrah-egypt,1,1,1,0,1,0,0
El-Gabal el-Ahmar | Egypt | Archaeolist,/sites/egypt/el-gabal-el-ahmar,1,1,1,0,3,0,0
Elaeus | Turkey | Archaeolist,/sites/turkey/elaeus,1,1,1,10,4,0,0
Elands Bay Cave | South Africa | Archaeolist,/sites/south-africa/elands-bay-cave,1,1,1,24,4,0,0
"Elephant Kraal, Ayutthaya | Thailand | Archaeolist",/sites/thailand/elephant-kraal-ayutthaya,1,1,1,0,3,0,0
Elephantine | Egypt | Archaeolist,/sites/egypt/elephantine,1,1,1,5,4,0,0
"Eles, Tunisia | Tunisia | Archaeolist",/sites/tunisia,1,1,1,0,1,0,0
Elyrus | Greece | Archaeolist,/sites/greece/elyrus,1,1,1,0,3,0,0
Ename Abbey | Belgium | Archaeolist,/sites/belgium/ename-abbey,1,1,1,0,3,0,0
Engaruka | Arusha Region | Archaeolist,/sites/arusha-region/engaruka,1,1,1,0,3,0,0
Eremitage Maria Reizenborn | Germany | Archaeolist,/sites/germany/eremitage-maria-reizenborn,1,1,1,29,1,0,0
Erenda | India | Archaeolist,/sites/india/erenda,1,1,1,0,3,0,0
Erice | Italy | Archaeolist,/sites/italy/erice,1,1,1,0,3,0,0
Eshkaft-e Salman | Iran | Archaeolist,/sites/iran/eshkaft-e-salman,1,1,1,0,3,0,0
"Eslam Tappeh, West Azerbaijan | Iran | Archaeolist",/sites/iran/eslam-tappeh-west-azerbaijan,1,1,1,0,3,0,0
Esna | Egypt | Archaeolist,/sites/egypt/esna,1,1,1,4,4,0,0
Etowah Indian Mounds | United States | Archaeolist,/sites/united-states/etowah-indian-mounds,1,1,1,92,4,0,0
Eye of Kuruman | South Africa | Archaeolist,/sites/south-africa/eye-of-kuruman,1,1,1,2,4,0,0
"Fahan, County Kerry | Ireland | Archaeolist",/sites/ireland/fahan-county-kerry,1,1,1,13,4,0,0
Fanchengdui | China | Archaeolist,/sites/china/fanchengdui,1,1,1,0,3,0,0
